date,datetime,channel,house_number,promo_title,observed_effectiveness_score,best_possible_score,uplift_if_optimised,should_move,recommended_position,recommended_offset_minutes,advice_text
2018-07-23,2018-07-23 07:22:21,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 07:22:21,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,22.27,28.12,5.85,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 07:22:22,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,17.42,22.84,5.42,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 07:22:37,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,26.3,31.12,4.82,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 07:23:07,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,23.52,31.12,7.6,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 07:23:37,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,24.32,31.12,6.8,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 07:24:07,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,22.98,31.12,8.14,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 07:24:17,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,0.0,25.36,25.36,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 08:00:48,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:00:48,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,21.62,26.52,4.9,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:00:49,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,17.96,21.24,3.28,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:01:04,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,24.55,29.52,4.97,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:01:34,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,20.39,29.52,9.13,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 08:02:04,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,20.79,29.52,8.73,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 08:02:34,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,23.88,29.52,5.64,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:02:44,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,20.19,26.52,6.33,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:18:53,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:18:53,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,15.51,24.92,9.41,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 08:18:54,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,9.4,19.64,10.24,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 08:19:09,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,13.1,27.92,14.82,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 08:19:39,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,0.0,25.16,25.16,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 08:20:09,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,18.25,27.92,9.67,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-23,2018-07-23 08:20:39,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,21.74,27.92,6.18,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:20:49,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,20.02,24.92,4.9,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:36:56,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:36:56,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,36.92,34.52,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:36:57,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,29.4,29.24,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:37:12,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,31.61,37.52,5.91,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:37:42,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,37.15,37.52,0.37,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:38:12,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,40.66,37.52,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:38:42,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,36.39,37.52,1.13,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:38:52,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,37.69,34.52,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:50:39,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:50:39,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,32.51,32.92,0.41,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:50:40,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,30.89,27.64,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:50:55,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,39.9,35.92,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:51:25,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,31.8,35.92,4.12,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:51:55,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,35.19,35.92,0.73,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:52:25,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,34.11,35.92,1.81,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 08:52:35,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,31.43,32.92,1.49,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 09:14:54,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 09:14:54,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,27.02,31.32,4.3,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 09:14:55,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,21.95,26.04,4.09,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 09:15:10,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,31.29,34.32,3.03,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 09:15:40,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,32.28,34.32,2.04,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 09:16:10,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,33.09,34.32,1.23,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 09:16:40,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,31.84,34.32,2.48,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-23,2018-07-23 09:16:50,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,32.86,31.32,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:00:00,Viasat History CEE,IWHIS132,Animated Ident 1 - Napoleon HD cutdown 10,27.9,31.74,3.84,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:46:09,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:46:09,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,21.58,28.74,7.16,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:46:10,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,19.46,23.46,4.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:46:25,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,25.36,31.74,6.38,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:46:55,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,26.82,31.74,4.92,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:47:25,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,27.33,31.74,4.41,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:47:55,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,29.45,31.74,2.29,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 06:48:05,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,20.96,28.74,7.78,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:04:33,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:04:33,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,22.8,27.14,4.34,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:04:34,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,11.97,21.86,9.89,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-24,2018-07-24 07:04:49,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,23.69,30.14,6.45,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:05:19,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,21.98,30.14,8.16,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-24,2018-07-24 07:05:49,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,25.8,30.14,4.34,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:06:19,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,24.13,30.14,6.01,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:06:29,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,24.66,27.14,2.48,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:22:21,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:22:21,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,21.07,25.54,4.47,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:22:22,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,12.97,20.26,7.29,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:22:37,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,21.46,28.54,7.08,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:23:07,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,23.11,28.54,5.43,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:23:37,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,18.91,28.54,9.63,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-24,2018-07-24 07:24:07,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,21.14,28.54,7.4,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 07:24:17,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,21.73,25.54,3.81,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:00:48,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,19.39,23.94,4.55,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:00:48,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:00:49,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,12.39,18.66,6.27,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:01:04,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,16.26,26.94,10.68,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-24,2018-07-24 08:01:34,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,16.66,26.94,10.28,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-24,2018-07-24 08:02:04,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,19.18,26.94,7.76,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:02:34,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,16.3,26.94,10.64,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-24,2018-07-24 08:02:44,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,14.41,23.94,9.53,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2018-07-24,2018-07-24 08:18:53,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:18:53,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,32.83,33.54,0.71,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:18:54,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,32.34,28.26,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:19:09,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,36.2,36.54,0.34,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:19:39,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,41.28,36.54,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:20:09,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,38.61,36.54,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:20:39,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,39.37,36.54,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:20:49,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,33.67,33.54,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:36:56,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,32.25,31.94,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:36:56,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:36:57,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,20.14,26.66,6.52,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:37:12,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,37.59,34.94,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:37:42,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,31.84,34.94,3.1,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:38:12,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,27.02,34.94,7.92,0,keep,0,Current placement is acceptable relative to contextual signals.
2018-07-24,2018-07-24 08:38:42,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,35.47,34.94,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
